azurerm_app_service_slot_custom_hostname_binding;app_service_slot_id;xsd:string;required
azurerm_app_service_slot_custom_hostname_binding;hostname;xsd:string;required
azurerm_app_service_slot_virtual_network_swift_connection;app_service_id;xsd:string;required
azurerm_app_service_slot_virtual_network_swift_connection;slot_name;xsd:string;required
azurerm_app_service_slot_virtual_network_swift_connection;subnet_id;xsd:string;required
azurerm_app_service_source_control;app_id;xsd:string;required
azurerm_app_service_source_control_slot;slot_id;xsd:string;required
azurerm_app_service_source_control_token;token;xsd:string;required
azurerm_app_service_source_control_token;type;xsd:string;required
azurerm_app_service_virtual_network_swift_connection;app_service_id;xsd:string;required
azurerm_app_service_virtual_network_swift_connection;subnet_id;xsd:string;required
azurerm_application_gateway;location;xsd:string;required
azurerm_application_gateway;name;xsd:string;required
azurerm_application_gateway;resource_group_name;xsd:string;required
azurerm_application_insights;application_type;xsd:string;required
azurerm_application_insights;location;xsd:string;required
azurerm_application_insights;name;xsd:string;required
azurerm_application_insights;resource_group_name;xsd:string;required
azurerm_application_insights_analytics_item;application_insights_id;xsd:string;required
azurerm_application_insights_analytics_item;content;xsd:string;required
azurerm_application_insights_analytics_item;name;xsd:string;required
azurerm_application_insights_analytics_item;scope;xsd:string;required
azurerm_application_insights_analytics_item;type;xsd:string;required
azurerm_application_insights_api_key;application_insights_id;xsd:string;required
azurerm_application_insights_api_key;name;xsd:string;required
azurerm_application_insights_smart_detection_rule;application_insights_id;xsd:string;required
azurerm_application_insights_smart_detection_rule;name;xsd:string;required
azurerm_application_insights_standard_web_test;application_insights_id;xsd:string;required
azurerm_application_insights_standard_web_test;geo_locations;rdf:list;required
azurerm_application_insights_standard_web_test;location;xsd:string;required
azurerm_application_insights_standard_web_test;name;xsd:string;required
azurerm_application_insights_standard_web_test;resource_group_name;xsd:string;required
azurerm_application_insights_web_test;application_insights_id;xsd:string;required
azurerm_application_insights_web_test;configuration;xsd:string;required
azurerm_application_insights_web_test;geo_locations;rdf:list;required
azurerm_application_insights_web_test;kind;xsd:string;required
azurerm_application_insights_web_test;location;xsd:string;required
azurerm_application_insights_web_test;name;xsd:string;required
azurerm_application_insights_web_test;resource_group_name;xsd:string;required
azurerm_application_insights_workbook;data_json;xsd:string;required
azurerm_application_insights_workbook;display_name;xsd:string;required
azurerm_application_insights_workbook;location;xsd:string;required
azurerm_application_insights_workbook;name;xsd:string;required
azurerm_application_insights_workbook;resource_group_name;xsd:string;required
azurerm_application_insights_workbook_template;location;xsd:string;required
azurerm_application_insights_workbook_template;name;xsd:string;required
azurerm_application_insights_workbook_template;resource_group_name;xsd:string;required
azurerm_application_insights_workbook_template;template_data;xsd:string;required
azurerm_application_security_group;location;xsd:string;required
azurerm_application_security_group;name;xsd:string;required
azurerm_application_security_group;resource_group_name;xsd:string;required
azurerm_arc_kubernetes_cluster;agent_public_key_certificate;xsd:string;required
azurerm_arc_kubernetes_cluster;location;xsd:string;required
azurerm_arc_kubernetes_cluster;name;xsd:string;required
azurerm_arc_kubernetes_cluster;resource_group_name;xsd:string;required
azurerm_arc_kubernetes_cluster_extension;cluster_id;xsd:string;required
azurerm_arc_kubernetes_cluster_extension;extension_type;xsd:string;required
azurerm_arc_kubernetes_cluster_extension;name;xsd:string;required
azurerm_attestation_provider;location;xsd:string;required
azurerm_attestation_provider;name;xsd:string;required
azurerm_attestation_provider;resource_group_name;xsd:string;required
azurerm_automation_account;location;xsd:string;required
azurerm_automation_account;name;xsd:string;required
azurerm_automation_account;resource_group_name;xsd:string;required
azurerm_automation_account;sku_name;xsd:string;required
azurerm_automation_certificate;automation_account_name;xsd:string;required
azurerm_automation_certificate;base64;xsd:string;required
azurerm_automation_certificate;name;xsd:string;required
azurerm_automation_certificate;resource_group_name;xsd:string;required
azurerm_automation_connection;automation_account_name;xsd:string;required
azurerm_automation_connection;name;xsd:string;required
azurerm_automation_connection;resource_group_name;xsd:string;required
azurerm_automation_connection;type;xsd:string;required
azurerm_automation_connection;values;rdf:list;required
azurerm_automation_connection_certificate;automation_account_name;xsd:string;required
azurerm_automation_connection_certificate;automation_certificate_name;xsd:string;required
azurerm_automation_connection_certificate;name;xsd:string;required
azurerm_automation_connection_certificate;resource_group_name;xsd:string;required
azurerm_automation_connection_certificate;subscription_id;xsd:string;required
azurerm_automation_connection_classic_certificate;automation_account_name;xsd:string;required
azurerm_automation_connection_classic_certificate;certificate_asset_name;xsd:string;required
azurerm_automation_connection_classic_certificate;name;xsd:string;required
azurerm_automation_connection_classic_certificate;resource_group_name;xsd:string;required
azurerm_automation_connection_classic_certificate;subscription_id;xsd:string;required
azurerm_automation_connection_classic_certificate;subscription_name;xsd:string;required
azurerm_automation_connection_service_principal;application_id;xsd:string;required
azurerm_automation_connection_service_principal;automation_account_name;xsd:string;required
azurerm_automation_connection_service_principal;certificate_thumbprint;xsd:string;required
azurerm_automation_connection_service_principal;name;xsd:string;required
azurerm_automation_connection_service_principal;resource_group_name;xsd:string;required
azurerm_automation_connection_service_principal;subscription_id;xsd:string;required
azurerm_automation_connection_service_principal;tenant_id;xsd:string;required
azurerm_automation_connection_type;automation_account_name;xsd:string;required
azurerm_automation_connection_type;name;xsd:string;required
azurerm_automation_connection_type;resource_group_name;xsd:string;required
azurerm_automation_credential;automation_account_name;xsd:string;required
azurerm_automation_credential;name;xsd:string;required
azurerm_automation_credential;password;xsd:string;required
azurerm_automation_credential;resource_group_name;xsd:string;required
azurerm_automation_credential;username;xsd:string;required
azurerm_automation_dsc_configuration;automation_account_name;xsd:string;required
azurerm_automation_dsc_configuration;content_embedded;xsd:string;required
azurerm_automation_dsc_configuration;location;xsd:string;required
azurerm_automation_dsc_configuration;name;xsd:string;required
azurerm_automation_dsc_configuration;resource_group_name;xsd:string;required
azurerm_automation_dsc_nodeconfiguration;automation_account_name;xsd:string;required
azurerm_automation_dsc_nodeconfiguration;content_embedded;xsd:string;required
azurerm_automation_dsc_nodeconfiguration;name;xsd:string;required
azurerm_automation_dsc_nodeconfiguration;resource_group_name;xsd:string;required
azurerm_automation_hybrid_runbook_worker;automation_account_name;xsd:string;required
azurerm_automation_hybrid_runbook_worker;resource_group_name;xsd:string;required
azurerm_automation_hybrid_runbook_worker;vm_resource_id;xsd:string;required
azurerm_automation_hybrid_runbook_worker;worker_group_name;xsd:string;required
azurerm_automation_hybrid_runbook_worker;worker_id;xsd:string;required
azurerm_automation_hybrid_runbook_worker_group;automation_account_name;xsd:string;required
azurerm_automation_hybrid_runbook_worker_group;name;xsd:string;required
azurerm_automation_hybrid_runbook_worker_group;resource_group_name;xsd:string;required
azurerm_automation_job_schedule;automation_account_name;xsd:string;required
azurerm_automation_job_schedule;resource_group_name;xsd:string;required
azurerm_automation_job_schedule;runbook_name;xsd:string;required
azurerm_automation_job_schedule;schedule_name;xsd:string;required
azurerm_automation_module;automation_account_name;xsd:string;required
azurerm_automation_module;name;xsd:string;required
azurerm_automation_module;resource_group_name;xsd:string;required
azurerm_automation_runbook;automation_account_name;xsd:string;required
azurerm_automation_runbook;location;xsd:string;required
azurerm_automation_runbook;log_progress;xsd:boolean;required
azurerm_automation_runbook;log_verbose;xsd:boolean;required
azurerm_automation_runbook;name;xsd:string;required
azurerm_automation_runbook;resource_group_name;xsd:string;required
azurerm_automation_runbook;runbook_type;xsd:string;required
azurerm_automation_schedule;automation_account_name;xsd:string;required
azurerm_automation_schedule;frequency;xsd:string;required
azurerm_automation_schedule;name;xsd:string;required
azurerm_automation_schedule;resource_group_name;xsd:string;required
azurerm_automation_software_update_configuration;automation_account_id;xsd:string;required
azurerm_automation_software_update_configuration;name;xsd:string;required
azurerm_automation_software_update_configuration;operating_system;xsd:string;required
azurerm_automation_source_control;automation_account_id;xsd:string;required
