azurerm_virtual_machine;storage_os_disk;1;min_items
azurerm_virtual_machine_packet_capture;storage_location;1;min_items
azurerm_virtual_machine_scale_set;network_profile;1;min_items
azurerm_virtual_machine_scale_set;os_profile;1;min_items
azurerm_virtual_machine_scale_set;sku;1;min_items
azurerm_virtual_machine_scale_set;storage_profile_os_disk;1;min_items
azurerm_virtual_machine_scale_set_packet_capture;storage_location;1;min_items
azurerm_virtual_network_gateway;ip_configuration;1;min_items
azurerm_virtual_network_gateway_nat_rule;external_mapping;1;min_items
azurerm_virtual_network_gateway_nat_rule;internal_mapping;1;min_items
azurerm_vmware_private_cloud;management_cluster;1;min_items
azurerm_voice_services_communications_gateway;service_location;1;min_items
azurerm_vpn_gateway_connection;vpn_link;1;min_items
azurerm_vpn_server_configuration_policy_group;policy;1;min_items
azurerm_web_application_firewall_policy;managed_rules;1;min_items
azurerm_web_pubsub_network_acl;public_network;1;min_items
azurerm_windows_function_app;site_config;1;min_items
azurerm_windows_function_app_slot;site_config;1;min_items
azurerm_windows_virtual_machine;os_disk;1;min_items
azurerm_windows_virtual_machine_scale_set;network_interface;1;min_items
azurerm_windows_virtual_machine_scale_set;os_disk;1;min_items
azurerm_windows_web_app;site_config;1;min_items
azurerm_windows_web_app_slot;site_config;1;min_items
