azurerm_billing_account_cost_management_export;export_data_storage_location;container_id;xsd:string;required
azurerm_billing_account_cost_management_export;export_data_storage_location;root_folder_path;xsd:string;required
azurerm_blueprint_assignment;identity;identity_ids;rdf:list;required
azurerm_blueprint_assignment;identity;type;xsd:string;required
azurerm_bot_channel_directline;site;name;xsd:string;required
azurerm_bot_channel_facebook;page;access_token;xsd:string;required
azurerm_bot_channel_facebook;page;id;xsd:string;required
azurerm_bot_channel_line;line_channel;access_token;xsd:string;required
azurerm_bot_channel_line;line_channel;secret;xsd:string;required
azurerm_capacity_reservation;sku;capacity;xsd:float;required
azurerm_capacity_reservation;sku;name;xsd:string;required
azurerm_cdn_endpoint;delivery_rule;name;xsd:string;required
azurerm_cdn_endpoint;delivery_rule;order;xsd:float;required
azurerm_cdn_endpoint;geo_filter;action;xsd:string;required
azurerm_cdn_endpoint;geo_filter;country_codes;rdf:list;required
azurerm_cdn_endpoint;geo_filter;relative_path;xsd:string;required
azurerm_cdn_endpoint;origin;host_name;xsd:string;required
azurerm_cdn_endpoint;origin;name;xsd:string;required
azurerm_cdn_endpoint_custom_domain;cdn_managed_https;certificate_type;xsd:string;required
azurerm_cdn_endpoint_custom_domain;cdn_managed_https;protocol_type;xsd:string;required
azurerm_cdn_frontdoor_firewall_policy;custom_rule;action;xsd:string;required
azurerm_cdn_frontdoor_firewall_policy;custom_rule;name;xsd:string;required
azurerm_cdn_frontdoor_firewall_policy;custom_rule;type;xsd:string;required
azurerm_cdn_frontdoor_firewall_policy;managed_rule;action;xsd:string;required
azurerm_cdn_frontdoor_firewall_policy;managed_rule;type;xsd:string;required
azurerm_cdn_frontdoor_firewall_policy;managed_rule;version;xsd:string;required
azurerm_cdn_frontdoor_origin;private_link;location;xsd:string;required
azurerm_cdn_frontdoor_origin;private_link;private_link_target_id;xsd:string;required
azurerm_cdn_frontdoor_origin_group;health_probe;interval_in_seconds;xsd:float;required
azurerm_cdn_frontdoor_origin_group;health_probe;protocol;xsd:string;required
azurerm_cognitive_account;customer_managed_key;key_vault_key_id;xsd:string;required
azurerm_cognitive_account;identity;type;xsd:string;required
azurerm_cognitive_account;network_acls;default_action;xsd:string;required
azurerm_cognitive_account;storage;storage_account_id;xsd:string;required
azurerm_cognitive_deployment;model;format;xsd:string;required
azurerm_cognitive_deployment;model;name;xsd:string;required
azurerm_cognitive_deployment;model;version;xsd:string;required
azurerm_cognitive_deployment;scale;type;xsd:string;required
azurerm_confidential_ledger;azuread_based_service_principal;ledger_role_name;xsd:string;required
azurerm_confidential_ledger;azuread_based_service_principal;principal_id;xsd:string;required
azurerm_confidential_ledger;azuread_based_service_principal;tenant_id;xsd:string;required
azurerm_confidential_ledger;certificate_based_security_principal;ledger_role_name;xsd:string;required
azurerm_confidential_ledger;certificate_based_security_principal;pem_public_key;xsd:string;required
azurerm_consumption_budget_management_group;notification;contact_emails;rdf:list;required
azurerm_consumption_budget_management_group;notification;operator;xsd:string;required
azurerm_consumption_budget_management_group;notification;threshold;xsd:float;required
azurerm_consumption_budget_management_group;time_period;start_date;xsd:string;required
azurerm_consumption_budget_resource_group;notification;operator;xsd:string;required
azurerm_consumption_budget_resource_group;notification;threshold;xsd:float;required
azurerm_consumption_budget_resource_group;time_period;start_date;xsd:string;required
azurerm_consumption_budget_subscription;notification;operator;xsd:string;required
azurerm_consumption_budget_subscription;notification;threshold;xsd:float;required
azurerm_consumption_budget_subscription;time_period;start_date;xsd:string;required
azurerm_container_app;dapr;app_id;xsd:string;required
azurerm_container_app;identity;type;xsd:string;required
azurerm_container_app;ingress;target_port;xsd:float;required
azurerm_container_app;registry;server;xsd:string;required
azurerm_container_app;secret;name;xsd:string;required
azurerm_container_app;secret;value;xsd:string;required
azurerm_container_app_environment_dapr_component;metadata;name;xsd:string;required
azurerm_container_app_environment_dapr_component;secret;name;xsd:string;required
azurerm_container_app_environment_dapr_component;secret;value;xsd:string;required
azurerm_container_connected_registry;notification;action;xsd:string;required
azurerm_container_connected_registry;notification;name;xsd:string;required
azurerm_container_group;container;cpu;xsd:float;required
azurerm_container_group;container;image;xsd:string;required
azurerm_container_group;container;memory;xsd:float;required
azurerm_container_group;container;name;xsd:string;required
azurerm_container_group;dns_config;nameservers;rdf:list;required
azurerm_container_group;identity;type;xsd:string;required
azurerm_container_group;image_registry_credential;server;xsd:string;required
azurerm_container_group;init_container;image;xsd:string;required
